address,number,municipality,latitude,longitude,id,postal_code,province
Begijnhof ,0,Overijse,50.7701672,4.5345669,15408.0,3090.0,Vlaams-Brabant
Waversesteenweg ,2,Overijse,50.7725074,4.5372956,15409.0,3090.0,Vlaams-Brabant
Avenue des Villas,3,Hamoir,50.431246,5.5352611,15410.0,4180.0,Liège
Avenue des Villas,3,Hamoir,50.431246,5.5352611,15411.0,4180.0,Liège
Rue Arthur Maes,100,Bruxelles (Haren),50.88502005,4.425792219601675,15412.0,1130.0,Bruxelles-Brussel
Boulevard de Merckem,60,Namur,50.46979505,4.858105501158519,15413.0,5000.0,Namur
Noorderlaan,500,ANTWERPEN,51.261882150000005,4.4203578777703125,15414.0,2030.0,Antwerpen
Bredabaan,399,MERKSEM,51.2432146,4.443785743991839,15415.0,2170.0,Antwerpen
Halewijnlaan,84,ANTWERPEN,51.22442225,4.377720295415779,15416.0,2050.0,Antwerpen
Sint- bernardsesteenweg,111,ANTWERPEN,51.1311228,4.3356601225277505,15417.0,2020.0,Antwerpen
Kioskplaats,29,HOBOKEN,51.1749011,4.350275353523097,15418.0,2660.0,Antwerpen
Unolaan,2,DEURNE,51.2182735,4.4589904,15420.0,2100.0,Antwerpen
Borsbeeksebrug,28,BERCHEM,51.199096850000004,4.434903337079271,15421.0,2600.0,Antwerpen
Borsbeeksebrug,38,BERCHEM,51.2006624,4.435243474785576,15422.0,2600.0,Antwerpen
Turnhoutsebaan,350,BORGERHOUT,51.2149968,4.4446994,15424.0,2140.0,Antwerpen
Antwerpsebaan,142,ANTWERPEN,51.3442936,4.3215471,15425.0,2040.0,Antwerpen
Havanastraat,500,ANTWERPEN,51.2607309,4.4228349,15426.0,2030.0,Antwerpen
Beenhouwerstraat ,3,Puurs-Sint-Amands ,51.0431907,4.3245862,15428.0,2870.0,Antwerpen
Harmoniepad ,0,Puurs-Sint-Amands ,51.0747461,4.274903,15429.0,2870.0,Antwerpen
Vrijhalsweg ,15,Puurs-Sint-Amands ,51.04806875,4.327332896485636,15430.0,2870.0,Antwerpen
Kalfortdorp,0,Puurs-Sint-Amands,51.0729476,4.2957604,15431.0,2870.0,Antwerpen
Turkenhofdreef,8,Puurs-Sint-Amands,51.06046135,4.27862054727758,15432.0,2870.0,Antwerpen
Achterhoefweg ,37,Puurs-Sint-Amands,51.0815816,4.3284982,15433.0,2870.0,Antwerpen
Hoogstraat ,29,Puurs-Sint-Amands,51.076539800000006,4.27831244466115,15434.0,2870.0,Antwerpen
Kerkstraat,34,Puurs-Sint-Amands,51.0858211,4.327553,15435.0,2870.0,Antwerpen
kaai ,31,Puurs-Sint-Amands,51.05589675,4.201294829922317,15436.0,2870.0,Antwerpen
Buisstraat ,0,Puurs-Sint-Amands,51.0550618,4.2072229,15437.0,2870.0,Antwerpen
Sportlaan,7,Puurs-Sint-Amands,51.0495761,4.201814,15438.0,2870.0,Antwerpen
Lippelodorp,0,Puurs-Sint-Amands,51.0440752,4.2691801,15439.0,2870.0,Antwerpen
Meirstraat,27,Puurs-Sint-Amands,51.0677753,4.2436425,15440.0,2870.0,Antwerpen
Fortbaan,10,Puurs-Sint-Amands ,51.0691847,4.2791641,15441.0,2870.0,Antwerpen
Lichterstraat,58,Puurs-Sint-Amands,51.0603751,4.315068,15442.0,2870.0,Antwerpen
Noorderplaats,7,Anvers ,51.2302969,4.4133272,15443.0,2000.0,Antwerpen
Digue de Cuesmes,31,Mons,50.4456422,3.9421418,15444.0,7000.0,Hainaut
Coolhemstraat,64,Puurs-Sint-Amands,51.0740105,4.3073677,1719.0,2870.0,Antwerpen
Smalleheerweg,31,OOSTAKKER,51.0864901,3.7903411,15446.0,9041.0,Oost-Vlaanderen
Smalleheerweg,31,OOSTAKKER,51.0864901,3.7903411,1862.0,9041.0,Oost-Vlaanderen
Smalleheerweg,31,OOSTAKKER,51.0864901,3.7903411,15447.0,9041.0,Oost-Vlaanderen
Smalleheerweg,31,OOSTAKKER,51.0864901,3.7903411,1591.0,9041.0,Oost-Vlaanderen
Smalleheerweg,31,OOSTAKKER,51.0864901,3.7903411,1671.0,9041.0,Oost-Vlaanderen
Bunderbeeklaan,29,KAPELLEN,51.30985795,4.44271,1670.0,2950.0,Antwerpen
Bergen,18,HERENTHOUT,51.1504264,4.787219291147833,1741.0,2270.0,Antwerpen
Lodewijk De Konincklaan ,0,HOOGSTRATEN,51.3903588,4.7557899,15448.0,2320.0,Antwerpen
Uilenbaan,200,WOMMELGEM,51.213508250000004,4.525551904889725,15449.0,2160.0,Antwerpen
Wijgmaalsesteenweg,32,HERENT,50.9115766,4.6769226,15450.0,3020.0,Vlaams-Brabant
Beekstraat,25,KORTENBERG,50.8846949,4.5429414,,3070.0,Vlaams-Brabant
Kwikstraat,33,EVERBERG,50.878206500000005,4.577166750000002,15451.0,3078.0,Vlaams-Brabant
Molenstraat,2,WATERVLIET,51.2762185,3.626592,15453.0,9988.0,Oost-Vlaanderen
Triphon De Smetstraat,5,TEMSE,51.1275573,4.233243078311125,15454.0,9140.0,Oost-Vlaanderen
Interleuvenlaan,74,LEUVEN,50.7483851,5.0835,,3000.0,Vlaams-Brabant
Interleuvenlaan,74,LEUVEN,50.7483851,5.0835,,3000.0,Vlaams-Brabant
Heikensstraat,0,ZELE,51.0702325,4.0536025,,9240.0,Oost-Vlaanderen
Stijn Streuvelslaan,63,HEULE,50.84098765,3.23679533884065,15459.0,8501.0,West-Vlaanderen
Izegemsestraat,131,HEULE,50.8398042,3.2569157852664574,15460.0,8501.0,West-Vlaanderen
Lotelingstraat,0,MUIZEN,51.0050824,4.5051622,,2812.0,Antwerpen
Westvaartdijk,83,GRIMBERGEN,50.93786005,4.413792928430093,,1850.0,Vlaams-Brabant
Kanaalstraat ,0,EVERGEM,51.1742942,3.7831756,15464.0,9940.0,Oost-Vlaanderen
Nieuwpoortsesteenweg,70,OOSTENDE,51.2232281,2.9057653,15466.0,8400.0,West-Vlaanderen
Rijselstraat,1,BRUGGE,51.0629747,3.1028439541266786,,8000.0,West-Vlaanderen
Birminghamstraat,62,SINT-JANS-MOLENBEEK,50.8472992,4.3260062,15470.0,1080.0,Bruxelles-Brussel
Avenue de la Reine,1,LA HULPE,50.7447398,4.491025698394422,15471.0,1310.0,Brabant Wallon
Antwerpsesteenweg,415,LIER,51.14443785,4.543594075417284,15472.0,2500.0,Antwerpen
Edingsesteenweg,262,KESTER,50.7736589,4.117680378271334,15473.0,1755.0,Vlaams-Brabant
marksesteenweg,58,KORTRIJK,50.8219128,3.250573056992787,15474.0,8500.0,West-Vlaanderen
Vinkenstraat,50,GRIMBERGEN,50.927496950000005,4.397687109358477,15475.0,1850.0,Vlaams-Brabant
Sint-Jorisstraat,0,BEERNEM,51.1275895,3.3364742,15476.0,8730.0,West-Vlaanderen
Avenue Mélina Mercouri,7,Mons,50.45618435,3.9405567600256273,,7000.0,Hainaut
Chaussée de bruxelles ,134,Waterloo ,50.723580999999996,4.397809670591742,15479.0,1410.0,Brabant Wallon
Rozenstraat,0,EKE,50.9755465,3.6542925,15153.0,9810.0,Oost-Vlaanderen
Victor Braeckmanlaan,180,GENT,51.05970275,3.761059327457051,15480.0,9000.0,Oost-Vlaanderen
Opaaigem,26,AAIGEM,50.892981649999996,3.936136771726953,15481.0,9420.0,Oost-Vlaanderen
Elenestraat,75,ZOTTEGEM,50.8798154,3.80920275474395,15482.0,9620.0,Oost-Vlaanderen
De Castrodreef,1,SINT-NIKLAAS,51.16273745,4.13872520087663,8324.0,9100.0,Oost-Vlaanderen
Steenweg op vilvoorde,40,MAZENZELE,50.949226949999996,4.164124130450585,,1745.0,Vlaams-Brabant
boulevard Louis Schmidt,29,ETTERBEEK,50.826897450000004,4.399492628846032,15485.0,1040.0,Bruxelles-Brussel
Industrielaan,32,MENEN,50.78835945,3.099847428660993,15486.0,8930.0,West-Vlaanderen
Industrielaan,32,MENEN,50.78835945,3.099847428660993,15487.0,8930.0,West-Vlaanderen
industrielaan,0,MENEN,50.7873866,3.0947531,15488.0,8930.0,West-Vlaanderen
RUE SAINTE LOUISE,82,HORNU,50.4348091,3.8375975,15489.0,7301.0,Hainaut
industrielaan,85,MENEN,50.78970655,3.0977494503467984,,8930.0,West-Vlaanderen
Industrielaan,3,MENEN,50.7917379,3.1035320512373428,15491.0,8930.0,West-Vlaanderen
Wolvenstraat,23,KORTRIJK,50.81655145,3.266277034384731,15492.0,8500.0,West-Vlaanderen
Rue des sablières,13,Blandain,50.6213896,3.3277644,15493.0,7522.0,Hainaut
Gullegemstraat,59,GULLEGEM,50.8254348,3.1956524,15494.0,8560.0,West-Vlaanderen
Esplanade Rene Magritte,7,CHARLEROI,50.3929475,4.4589524,15495.0,6010.0,Hainaut
Roterijstraat,20,DEERLIJK,50.84910195,3.34745308909139,15496.0,8540.0,West-Vlaanderen
Rue de la charrette,27,Bruxelles,50.8511358,4.4218079,15497.0,1200.0,Bruxelles-Brussel
Van Maerlantstraat,1,BLANKENBERGE,51.3107933,3.1259786221389643,15498.0,8370.0,West-Vlaanderen
Rue du bas sart,74,Gougnies,50.3696207,4.5828429,15499.0,6280.0,Hainaut
André Geryllaan,5,Koksijde,51.1211837,2.695660500496014,15500.0,8670.0,West-Vlaanderen
Steenweg,39,Asse,50.9108166,4.1987956,9822.0,1730.0,Vlaams-Brabant
Voskenslaan,22,Sint-Niklaas,51.1551494,4.160406293579646,15501.0,9100.0,Oost-Vlaanderen
Dalstraat,26,Sint-Niklaas,51.1631342,4.1331823,15502.0,9100.0,Oost-Vlaanderen
Vleeshouwersstraat,0,Sinaai,51.15694,4.0468,8501.0,9112.0,Oost-Vlaanderen
Jagershoek,14,VICHTE,50.8400306,3.3858523210377274,8500.0,8570.0,West-Vlaanderen
Jagershoek,13,VICHTE,50.84028755,3.387518905496452,8502.0,8570.0,West-Vlaanderen
Flanders Fieldweg,37,WAREGEM,50.8697254,3.450119429462168,15503.0,8790.0,West-Vlaanderen
Eugene Bekaertlaan,14,WAREGEM,50.86767785,3.4426431957061663,15504.0,8790.0,West-Vlaanderen
Zuiderlaan,26,WAREGEM,50.8821818,3.4267938,15505.0,8790.0,West-Vlaanderen
Kazerneweg,19,KRUISHOUTEM,50.9198356,3.5285033,15506.0,9770.0,Oost-Vlaanderen
Industriezone,0,KRUISHOUTEM,50.9049088,3.4760933,15507.0,9770.0,Oost-Vlaanderen
Mannebeekstraat,21,WAREGEM,50.8607135,3.425833,15508.0,8790.0,Oost-Vlaanderen
Bedrijvenlaan,3,VEURNE,51.0717673,2.693204118459474,,8630.0,West-Vlaanderen
Nijverheidstraat,2,VEURNE,51.1301223,2.7583908,15511.0,8630.0,West-Vlaanderen
Werkplaatsstraat ,4,VEURNE,51.065666949999994,2.6728530199336156,15513.0,8630.0,West-Vlaanderen
Koksijdestraat,24,VEURNE,51.08389805,2.6422107132040114,15514.0,8630.0,West-Vlaanderen
Albert I laan,17,VEURNE,51.13848745,2.739171766353623,15516.0,8630.0,West-Vlaanderen
Noordzeedreef,0,OOSTDUINKERKE,51.1399908,2.7002777,,8670.0,West-Vlaanderen
Kleine dries,2,DIKSMUIDE,51.01844545,2.8534837938481563,,8600.0,West-Vlaanderen
Vaartstraat,0,VEURNE,51.020597,2.720868,15519.0,8630.0,West-Vlaanderen
Bedrijvenlaan,7,VEURNE,51.072128649999996,2.6913927611624135,15520.0,8630.0,West-Vlaanderen
Avenue Leon Grosjean,2,EVERE,50.8575978,4.411718599249999,15521.0,1140.0,Bruxelles-Brussel
Astridlaan,72,GERAARDSBERGEN,50.7748657,3.8687745960405246,15523.0,9500.0,Oost-Vlaanderen
Vantegemstraat,1,WETTEREN,50.9762113,3.839947649790085,15524.0,9230.0,Oost-Vlaanderen
Vantegemstraat,1,WETTEREN,50.9762113,3.839947649790085,15525.0,9230.0,Oost-Vlaanderen
Steenovenstraat,38,WAREGEM,50.86804425,3.449251130327373,15527.0,8790.0,West-Vlaanderen
Industrielaan,21,WAREGEM,50.86375595,3.4271070720182895,15528.0,8790.0,West-Vlaanderen
Lindestraat,97,WAREGEM,50.8959632,3.406656089871734,,8790.0,West-Vlaanderen
Wielsbekestraat,96,OOSTROZEBEKE,50.9194957,3.345749568528995,15530.0,8780.0,West-Vlaanderen
Dentergemstraat,164,OOSTROZEBEKE,50.9369674,3.3661304430829135,15531.0,8780.0,West-Vlaanderen
Markt,1,MEULEBEKE,50.9489199,3.2882923,,8760.0,West-Vlaanderen
Bremheidelaan,10,TURNHOUT,51.29302525,4.920977426705928,15534.0,2300.0,Antwerpen
Jaagpad,2,IEPER,50.8690983,2.879597494177074,15535.0,8900.0,West-Vlaanderen
Energieweg,0,MALLE,51.2936503,4.7170476,15536.0,2390.0,Antwerpen
Mariastraat,10,WOMMELGEM,51.20564675,4.485064279276559,15537.0,2160.0,Antwerpen
Sportstraat,7,MERELBEKE,50.99620695,3.742180396502949,15538.0,9820.0,Oost-Vlaanderen
Bruggestraat,271,BEERNEM,51.1872269,3.2887002013042665,15539.0,8730.0,West-Vlaanderen
Emiel Clausstraat,41,WAREGEM,50.90996725,3.40985518928501,15541.0,8790.0,West-Vlaanderen
Langestraat,53,ZOTTEGEM,50.861544800000004,3.8400627669039853,15543.0,9620.0,Oost-Vlaanderen
Nijverheidslaan,3,LEDEGEM,50.8644045,3.1140559,,8880.0,West-Vlaanderen
Nijverheidslaan,4,LEDEGEM,50.8654466,3.114162,15548.0,8880.0,West-Vlaanderen
Engelse Wandeling,0,KORTRIJK,50.8121665,3.2481675,15549.0,8500.0,West-Vlaanderen
Brugsesteenweg,30,KUURNE,50.84614435,3.2695481660088994,,8520.0,West-Vlaanderen
generaal deprezstraat,2,HARELBEKE,50.83606715,3.304624486970271,15551.0,8530.0,West-Vlaanderen
Steenweg ,0,EKE,50.952116,3.6414351,15542.0,9810.0,Oost-Vlaanderen
Goed ter Motestraat,1,ANZEGEM,50.8233088,3.4311542,15559.0,8570.0,West-Vlaanderen
Hoogstraat,36,GENT,50.97098375,3.821164887104338,15560.0,9000.0,Oost-Vlaanderen
Hasseltkouter,53,GERAARDSBERGEN,50.81925725,3.8728235371946083,,9500.0,Oost-Vlaanderen
Rue Camille Joset,1,TINTIGNY,49.71693275,5.486057400370536,,6730.0,Luxembourg
Rue du boulet,27,BRUSSEL,50.84946445,4.343574651941942,,1000.0,Bruxelles-Brussel
Tarwestraat,9,HERENTALS,51.12768665,4.830367299277382,,2200.0,Antwerpen
Ballingsweg,10,ZOTTEGEM,50.8787108,3.8379251,,9620.0,Oost-Vlaanderen
Zonnekestraat,13,BISSEGEM,50.8256992,3.2213308369595337,15568.0,8501.0,West-Vlaanderen
Rue De La Bassee,1,Luingne,50.7452881,3.2535049,15569.0,7700.0,Hainaut
Zwaarveld,48,HAMME,51.0717707,4.126564471592593,,9220.0,Oost-Vlaanderen
Sint-Andriesstraat,2,ANTWERPEN,51.21606545,4.397345539293019,15571.0,2000.0,Antwerpen
Blokhuisstraat ,0,MECHELEN,51.050223,4.4613517,,2800.0,Antwerpen
Rue D Erbisoeul,5,GHLIN,50.4951938,3.9077458,15573.0,7011.0,Hainaut
Rue De Coquelet,134,NAMUR,50.47046115,4.877332835635358,,5000.0,Namur
Rue de la Pichelotte,0,GESVES,50.4119548,5.0605715,15575.0,5340.0,Namur
Rue de Montigny,29,CHARLEROI,50.40814,4.4446538133077125,15576.0,6000.0,Hainaut
Place Delcour,16,LUIK,50.6381346,5.5815472,10072.0,4020.0,Liège
Rue Saint Exupéry,0,Grace-Hollogne,50.6368577,5.4255121,15577.0,4460.0,Liège
Koninginnelaan,100,KOKSIJDE,51.1109188,2.6164584543908225,1847.0,8670.0,West-Vlaanderen
Kuringersteenweg,293,HASSELT,50.9379483,5.3136539,2090.0,3500.0,Limburg
Industrieweg Zuid,2051,OPGLABBEEK,51.0341143,5.561986444172392,15578.0,3660.0,Limburg
Schoorstraat,67,GIERLE,51.2780937,4.865132013495078,1814.0,2275.0,Antwerpen
Hertogstraat,178,HEVERLEE,50.8563269,4.7039433,15579.0,3001.0,Vlaams-Brabant
Emile van Becelaerelaan,2,WATERMAAL-BOSVOORDE,50.7960083,4.4074768,,1170.0,Bruxelles-Brussel
Roeselaarsestraat,525,IZEGEM,50.92877885,3.17929339620074,15584.0,8870.0,West-Vlaanderen
Avenue de la Liberation,50,COUVIN,50.055291350000005,4.487709431797114,15585.0,5660.0,Namur
Torhoutsesteenweg,224,ZEDELGEM,51.121926,3.1492677956078188,15586.0,8210.0,West-Vlaanderen
Markt,1,WIELSBEKE,50.9090352,3.370317613812626,11225.0,8710.0,West-Vlaanderen
Bavikhoofsestraat,9,OOIGEM,50.89268775,3.3356933900258348,15588.0,8710.0,West-Vlaanderen
Avenue louise,222,BRUSSEL,50.8264649,4.3652876,15589.0,1000.0,Bruxelles-Brussel
Oudeleeuwenrui,19,ANTWERPEN,51.227222499999996,4.406656100000001,15590.0,2000.0,Antwerpen
Hoogveld,90,DENDERMONDE,51.02321245,4.143949988095223,1780.0,9200.0,Oost-Vlaanderen
Hoogveld,90,DENDERMONDE,51.02321245,4.143949988095223,15592.0,9200.0,Oost-Vlaanderen
Hoogveld,90,DENDERMONDE,51.02321245,4.143949988095223,2409.0,9200.0,Oost-Vlaanderen
Industriezone,32,KRUISHOUTEM,50.9049088,3.4760933,15593.0,9770.0,Oost-Vlaanderen
Pitantiestraat,127,DESSELGEM,50.8975581,3.3693074963170395,15594.0,8792.0,West-Vlaanderen
Staatsbaan,289,ZULTE,50.911317,3.4283934552615998,15595.0,9870.0,Oost-Vlaanderen
Gentstraat,39,OOSTROZEBEKE,50.957753,3.362641770619824,15596.0,8780.0,West-Vlaanderen
Oude Zwevezeelsestraat,9,KOOLSKAMP,51.0209798,3.2000068,15597.0,8851.0,West-Vlaanderen
lodewijk de raetlaan,59,EMELGEM,50.9291123,3.201913,15598.0,8870.0,West-Vlaanderen
Elleboogstraat,7,KORTRIJK,50.796275249999994,3.2844595316472947,12641.0,8500.0,West-Vlaanderen
Chemin de la clusure,30,TELLIN,50.0963593,5.2854224,4988.0,6927.0,Luxembourg
Chemin de la Clusure,30,TELLIN,50.0963593,5.2854224,9364.0,6927.0,Luxembourg
Boulevard Simon Bolivar,30,BRUSSEL,50.8607247,4.3561242,15600.0,1000.0,Bruxelles-Brussel
Spinnerijstraat,99,KORTRIJK,50.8285535,3.302452645864024,12668.0,8500.0,West-Vlaanderen
Raverschootstraat,67,EEKLO,51.18603605,3.5551535910859955,15601.0,9900.0,Oost-Vlaanderen
beerveldse baan,4,LOCHRISTI,51.1028651,3.8688344,6336.0,9120.0,Oost-Vlaanderen
Oud-Strijderslaan,14,BRUGGE,51.1963143,3.169558790135425,6369.0,8000.0,West-Vlaanderen
Parochiaansstraat ,0,BRUSSEL,50.846941,4.3592523,6445.0,1000.0,Bruxelles-Brussel
Waterstraat,51,WAREGEM,50.8867537,3.4081792167321288,6456.0,8790.0,West-Vlaanderen
Steverlyncklaan,12,IEPER,50.848696700000005,2.9005629372839135,12710.0,8900.0,West-Vlaanderen
Esenstraat,86,KORTEMARK,51.0175547,2.9497317,15602.0,8610.0,West-Vlaanderen
Melkerijstraat,38,SCHOTEN,51.2384475,4.4761854,,2900.0,Antwerpen
Halewijnlaan,82,ANTWERPEN,51.224765250000004,4.377741759032717,15604.0,2050.0,Antwerpen
Kruisweg,22,ANTWERPEN,51.4015847,4.594943258916834,15605.0,2040.0,Antwerpen
Jules Moretuslei,150,WILRIJK,51.1715123,4.3814386428966525,15607.0,2610.0,Antwerpen
Sint-jacobsmarkt,58,ANTWERPEN,51.2198652,4.412855718464683,15608.0,2000.0,Antwerpen
Scheldelaan,151,ANTWERPEN,51.2973315,4.3123916,15609.0,2040.0,Antwerpen
Waterbaan,58,DEURNE,51.20634115,4.462883145665906,15610.0,2100.0,Antwerpen
Waterbaan,58,DEURNE,51.20634115,4.462883145665906,15611.0,2100.0,Antwerpen
Noorderlaan,69,ANTWERPEN,51.25056445,4.4184032250000005,15606.0,2000.0,Antwerpen
Noorderlaan,9,ANTWERPEN,51.26013245,4.594914658913499,,2030.0,Antwerpen
Noorderlaan,69,ANTWERPEN,51.25056445,4.4184032250000005,15613.0,2030.0,Antwerpen
Paleisstraat,124,ANTWERPEN,51.2051483,4.3965912,6619.0,2018.0,Antwerpen
Noorderlaan,69,ANTWERPEN,51.25056445,4.4184032250000005,6621.0,2030.0,Antwerpen
Kruisweg,22,ANTWERPEN,51.4015847,4.594943258916834,6616.0,2040.0,Antwerpen
Paleisstraat,124,ANTWERPEN,51.2051483,4.3965912,6661.0,2018.0,Antwerpen
Jules Moretuslei,150,WILRIJK,51.1715123,4.3814386428966525,6710.0,2610.0,Antwerpen
Noorderlaan,69,ANTWERPEN,51.25056445,4.4184032250000005,7358.0,2030.0,Antwerpen
Halewijnlaan,82,ANTWERPEN,51.224765250000004,4.377741759032717,15614.0,2050.0,Antwerpen
Scheldelaan,151,ANTWERPEN,51.2973315,4.3123916,15615.0,2040.0,Antwerpen
Noorderlaan,69,ANTWERPEN,51.25056445,4.4184032250000005,15616.0,2030.0,Antwerpen
Sint-jacobsmarkt,58,ANTWERPEN,51.2198652,4.412855718464683,15617.0,2000.0,Antwerpen
Noorderlaan,69,ANTWERPEN,51.25056445,4.4184032250000005,15618.0,2030.0,Antwerpen
Paleisstraat,124,ANTWERPEN,51.2051483,4.3965912,15619.0,2018.0,Antwerpen
Bargelaan,12,BEERNEM,51.1370639,3.3384957,15620.0,8730.0,West-Vlaanderen
Tinhoutstraat,91,BEERNEM,51.1601336,3.3869943,7338.0,8730.0,West-Vlaanderen
Noordkaai,11,IZEGEM,50.92712855,3.1989680840582944,7359.0,8870.0,West-Vlaanderen
Knijffelingstraat,15,KOOLSKAMP,50.998890849999995,3.2006684918052253,15621.0,8851.0,West-Vlaanderen
Speiestraat,90,WERVIK,50.7785407,3.0450949,7357.0,8940.0,West-Vlaanderen
Leuvenselaan,93,TIENEN,50.81089915,4.9264094819857664,7339.0,3300.0,Vlaams-Brabant
Jacobsveldweg,12,WOMMELGEM,51.212910699999995,4.533793430518664,6713.0,2160.0,Antwerpen
De Robianostraat,94,BORSBEEK,51.1953026,4.483619319361276,7350.0,2150.0,Antwerpen
Esserstraat,18,ZWEVEGEM,50.8250602,3.3503848,6720.0,8550.0,West-Vlaanderen
Esserstraat,18,ZWEVEGEM,50.8250602,3.3503848,6721.0,8550.0,West-Vlaanderen
Oude gaversesteenweg,24,MERELBEKE,51.00612635,3.748611320905629,6716.0,9820.0,Oost-Vlaanderen
Ringlaan,0,KORTRIJK,50.7942095,3.0859072,6717.0,8500.0,West-Vlaanderen
          Bovekerkestraat,0,BOVEKERKE,51.0591641,2.9626501,6715.0,8680.0,West-Vlaanderen
Lekestraat,42,MOKKER,51.0861297,2.942842,6711.0,8680.0,West-Vlaanderen
Sint Andriesstraat,8,ZANDE,51.11984235,2.922765660368663,6712.0,8680.0,West-Vlaanderen
Mechelseweg,0,KAPELLE-OP-DEN-BOS,51.0125933,4.3740781,7353.0,1880.0,Vlaams-Brabant
MECHELSEWEG ,347,KAPELLE-OP-DEN-BOS,51.0121559,4.3690726,7352.0,1880.0,Vlaams-Brabant
MOLENSTRAAT,52,KAPELLE-OP-DEN-BOS,50.9951466,4.3653297,7355.0,1880.0,Vlaams-Brabant
VELDSTRAAT,11,KAPELLE-OP-DEN-BOS,51.0061945,4.3551971,15622.0,1880.0,Vlaams-Brabant
EVERT LAROCKSTRAAT,22,KAPELLE-OP-DEN-BOS,51.015034,4.367135,7367.0,1880.0,Vlaams-Brabant
BORMSTRAAT,219,RAMSDONK,51.01503915,4.336252678225232,7574.0,1880.0,Vlaams-Brabant
Schoolstraat,3,Mol,51.178087000000005,5.087464249336136,7422.0,2400.0,Antwerpen
Guido Gezellestraat ,29,Mol,51.191229899999996,5.1198797232236615,15623.0,2400.0,Antwerpen
Kapellestraat,90,Mol,51.19726235,5.126938706802387,7573.0,2400.0,Antwerpen
Steenweg naar Halle ,6,ALSEMBERG,50.7403994,4.337445457955715,7581.0,1652.0,Vlaams-Brabant
Hofdreef,2,SCHILDE,51.2432426,4.540710944950775,7579.0,2970.0,Antwerpen
Oude Heirbaan,0,GOTTEM,50.9536993,3.4509482,7580.0,9800.0,Oost-Vlaanderen
Ronseweg,114,OUDENAARDE,50.8233425,3.6036895,7578.0,9700.0,Oost-Vlaanderen
Armoedestraat,71,ROESELARE,50.927067449999996,3.1726533588080654,15624.0,8800.0,West-Vlaanderen
Bergelen,32,WEVELGEM,50.8374534,3.1924540061922686,3277.0,8560.0,West-Vlaanderen
Luxemburgstraat ,0,ELSENE,50.8395267,4.3710155,12731.0,1050.0,Bruxelles-Brussel
Kreupelenstraat,2,BRUSSEL,50.8509401,4.356094,12739.0,1000.0,Bruxelles-Brussel
Martelaarsplein,7,BRUSSEL,50.851339,4.3559894,12740.0,1000.0,Bruxelles-Brussel
Martelaarsplein,19,BRUSSEL,50.852076,4.3566966,7612.0,1000.0,Bruxelles-Brussel
Lattenklieversstraat,46,BEERNEM,51.1273184,3.368702085128156,7614.0,8730.0,West-Vlaanderen
Martelaarslaan,13,GENT,51.0460197,3.7124234,7714.0,9000.0,Oost-Vlaanderen
Nauwstraat,126,BELSELE,51.175371,4.108543612551388,15625.0,9111.0,Oost-Vlaanderen
Lichtelarestraat,87,LOCHRISTI,51.0792372,3.8198114378579286,,9080.0,Oost-Vlaanderen
land van rodelaan,20,GENTBRUGGE,51.0367911,3.759438170909574,,9050.0,Oost-Vlaanderen
Papestraat,10,HAALTERT,50.90312365,4.00629803041967,,9450.0,Oost-Vlaanderen
Veldekensstraat,64,DESTELBERGEN,51.0722451,3.8073589,15632.0,9070.0,Oost-Vlaanderen
Poelkapellestraat,0,HOUTHULST,50.9698639,2.9478897,15633.0,8650.0,West-Vlaanderen
Gentstraat,39,OOSTROZEBEKE,50.957753,3.362641770619824,15634.0,8780.0,West-Vlaanderen
Kapellestraat,113,OOSTKAMP,51.1438998,3.2510463446517415,15635.0,8020.0,West-Vlaanderen
Leuvensesteenweg,532,NOSSEGEM,50.8767003,4.5005414,15636.0,1930.0,Vlaams-Brabant
Avenue du Parc industriel,0,Milmort,50.696839,5.5963538,15637.0,4041.0,Liège
Rue de l ancienne Potence,12,ORCQ,50.6119582,3.3402186,15638.0,7501.0,Hainaut
Industrielaan,125,ANDERLECHT,50.81858135,4.307625546417164,12796.0,1070.0,Bruxelles-Brussel
sint baafskerkstraat,1,SINT-ANDRIES,51.202387349999995,3.205075161088602,12828.0,8200.0,West-Vlaanderen
industriezone,17,KRUISHOUTEM,50.9049088,3.4760933,12830.0,9770.0,Oost-Vlaanderen
Avenue jean-etienne lenoir,1,Louvain-La-Neuve,50.663737,4.6270648,12832.0,1348.0,Brabant Wallon
Kapiteinstraat,122,GENT,51.0892384,3.7207951959464483,12833.0,9000.0,Oost-Vlaanderen
Diestsepoort,6,LEUVEN,50.8829445,4.7146399,12834.0,3000.0,Vlaams-Brabant
Kontichsesteenweg,42,AARTSELAAR,51.143422,4.3883168,12875.0,2630.0,Antwerpen
Chaamseweg,13,BAARLE-HERTOG,51.44500935,4.923506926864405,15639.0,2387.0,Antwerpen
August Van Landeghemstraat,117,WILLEBROEK,51.0644298,4.3623697,12879.0,2830.0,Antwerpen
Breendonkstraat,160,WILLEBROEK,51.0509905,4.345868890403268,12880.0,2830.0,Antwerpen
Binnenvaartstraat,30,HELCHTEREN,51.02744625,5.412451984677584,12881.0,3530.0,Limburg
Acaciastraat,21,GEEL,51.11670325,5.023376102604068,12893.0,2440.0,Antwerpen
Nijverheidsstraat,2,ARDOOIE,50.9774692,3.2369515,12894.0,8850.0,West-Vlaanderen
