cluster,latitude,longitude,aed_id,address,number,municipality,postal_code,province
19.0,50.85744765569733,4.332371946463863,9016244.0,,,,,
19.0,50.864233332180596,4.316576038910521,9016245.0,,,,,
19.0,50.85363323301963,4.328651184331882,9016246.0,,,,,
19.0,50.86865766075047,4.340052946068304,9016247.0,,,,,
19.0,50.86321136535849,4.324947826434989,9016248.0,,,,,
19.0,50.86730679507045,4.3323241371152665,9016249.0,,,,,
19.0,50.86369256278345,4.3301493462937755,9016250.0,,,,,
20.0,50.856247387868514,4.398471207951414,9016251.0,,,,,
20.0,50.87106,4.3763,9016252.0,,,,,
20.0,50.87686,4.40764,9016253.0,,,,,
20.0,50.8708,4.4001,9016254.0,,,,,
20.0,50.87634,4.39872,9016255.0,,,,,
20.0,50.86136,4.40698,9016256.0,,,,,
20.0,50.87168,4.3942,9016257.0,,,,,
20.0,50.86515,4.39268,9016258.0,,,,,
20.0,50.8734,4.38329,9016259.0,,,,,
20.0,50.87445,4.37764,9016260.0,,,,,
20.0,50.85817,4.39932,9016261.0,,,,,
20.0,50.86797,4.39946,9016262.0,,,,,
20.0,50.86261,4.40326,9016263.0,,,,,
20.0,50.87655,4.37887,9016264.0,,,,,
20.0,50.86875,4.37975,9016265.0,,,,,
20.0,50.86282,4.39008,9016266.0,,,,,
20.0,50.87685,4.40172,9016267.0,,,,,
20.0,50.86673,4.39577,9016268.0,,,,,
20.0,50.8734,4.38818,9016269.0,,,,,
20.0,50.86941,4.39017,9016270.0,,,,,
20.0,50.87892,4.40193,9016271.0,,,,,
20.0,50.87697,4.38849,9016272.0,,,,,
20.0,50.87532,4.38129,9016273.0,,,,,
20.0,50.86705,4.37703,9016274.0,,,,,
20.0,50.86349,4.40759,9016275.0,,,,,
20.0,50.86515,4.38919,9016276.0,,,,,
20.0,50.87467,4.40251,9016277.0,,,,,
20.0,50.86595,4.40064,9016278.0,,,,,
20.0,50.87875,4.40626,9016279.0,,,,,
20.0,50.88099,4.40668,9016280.0,,,,,
20.0,50.858687398,4.4025019171,9016281.0,,,,,
20.0,50.871536348,4.3904072505,9016282.0,,,,,
20.0,50.87275694,4.3989321833,9016283.0,,,,,
20.0,50.863928897,4.4003325259,9016284.0,,,,,
20.0,50.856247387868514,4.398471207951414,9016285.0,,,,,
20.0,50.86972179323248,4.393868348416491,9016286.0,,,,,
21.0,50.87191121459252,4.359693745322222,9016287.0,,,,,
21.0,50.87451,4.35857,9016288.0,,,,,
21.0,50.87621,4.36079,9016289.0,,,,,
22.0,50.90489931322987,4.3124936260007845,9016290.0,,,,,
22.0,50.90624,4.31312,9016291.0,,,,,
22.0,50.90795576244535,4.314925346484033,9016292.0,,,,,
23.0,50.88854644587,4.381099119364219,9016293.0,,,,,
23.0,50.89586,4.38856,9016294.0,,,,,
23.0,50.89394,4.38361,9016295.0,,,,,
23.0,50.89613,4.37889,9016296.0,,,,,
23.0,50.89194,4.38543,9016297.0,,,,,
23.0,50.89128,4.38232,9016298.0,,,,,
23.0,50.89007,4.37793,9016299.0,,,,,
23.0,50.89385,4.38941,9016300.0,,,,,
23.0,50.88924,4.38232,9016301.0,,,,,
23.0,50.89219795209515,4.3786156172648685,9016302.0,,,,,
23.0,50.895732053413326,4.382331505227275,9016303.0,,,,,
24.0,50.85196188862934,4.345154534148288,9016304.0,,,,,
24.0,50.85562,4.34385,9016305.0,,,,,
24.0,50.8531,4.34513,9016306.0,,,,,
25.0,50.80601867133824,4.416727050907685,9016307.0,,,,,
25.0,50.81058,4.41796,9016308.0,,,,,
25.0,50.8079,4.41484,9016309.0,,,,,
25.0,50.81406,4.41052,9016310.0,,,,,
25.0,50.81328,4.41479,9016311.0,,,,,
25.0,50.81889,4.41902,9016312.0,,,,,
25.0,50.81322,4.4206,9016313.0,,,,,
25.0,50.81255,4.40751,9016314.0,,,,,
25.0,50.82135,4.4186,9016315.0,,,,,
25.0,50.81733,4.41534,9016316.0,,,,,
25.0,50.81637,4.41894,9016317.0,,,,,
25.0,50.816012077,4.4084867431,9016318.0,,,,,
26.0,50.89873574642055,4.353570062087257,9016319.0,,,,,
26.0,50.90009,4.35271,9016320.0,,,,,
26.0,50.9022,4.34948,9016321.0,,,,,
27.0,50.827386232777485,4.474030535289128,9016322.0,,,,,
27.0,50.83002,4.47224,9016323.0,,,,,
28.0,50.815164284418785,4.39781458164459,9016324.0,,,,,
28.0,50.81772,4.39929,9016325.0,,,,,
48.0,50.76031874143087,4.380353498238454,9016326.0,,,,,
48.0,50.76371,4.37886,9016327.0,,,,,
29.0,50.785841196280835,4.344922325323276,9016328.0,,,,,
29.0,50.78995,4.34438,9016329.0,,,,,
29.0,50.79217,4.34455,9016330.0,,,,,
30.0,50.8068795624599,4.396035858174967,9016331.0,,,,,
30.0,50.81045,4.39256,9016332.0,,,,,
30.0,50.80855,4.39376,9016333.0,,,,,
31.0,50.81180906941641,4.327150232386619,9016334.0,,,,,
31.0,50.81573,4.32727,9016335.0,,,,,
31.0,50.81908,4.32371,9016336.0,,,,,
31.0,50.81388,4.32555,9016337.0,,,,,
32.0,50.89572816466667,4.422009464599999,9016338.0,,,,,
33.0,50.83125453842746,4.354110994005345,9016339.0,,,,,
33.0,50.83275,4.35505,9016340.0,,,,,
34.0,50.87585803479272,4.176499695229595,9016341.0,,,,,
34.0,50.87828,4.17789,9016342.0,,,,,
34.0,50.877015,4.175329,9016343.0,,,,,
35.0,50.819198662355106,4.367856962107841,9016344.0,,,,,
35.0,50.82476,4.35835,9016345.0,,,,,
35.0,50.8222,4.36589,9016346.0,,,,,
35.0,50.82445,4.36164,9016347.0,,,,,
36.0,50.90335621997817,4.35226758767994,9016348.0,,,,,
36.0,50.90559,4.35061,9016349.0,,,,,
36.0,50.91229,4.35495,9016350.0,,,,,
36.0,50.90808,4.35645,9016351.0,,,,,
36.0,50.90524,4.36036,9016352.0,,,,,
36.0,50.906184,4.355471,9016353.0,,,,,
36.0,50.910039,4.352742,9016354.0,,,,,
36.0,50.907392,4.352521,9016355.0,,,,,
36.0,50.90406500030802,4.353390131944204,9016356.0,,,,,
37.0,50.82384060581134,4.283343452115858,9016357.0,,,,,
37.0,50.83288,4.28325,9016358.0,,,,,
37.0,50.82996,4.28584,9016359.0,,,,,
37.0,50.83222,4.28661,9016360.0,,,,,
37.0,50.82718,4.28499,9016361.0,,,,,
37.0,50.82518,4.28358,9016362.0,,,,,
38.0,50.82323482620544,4.293838077042847,9016363.0,,,,,
38.0,50.82469,4.2924,9016364.0,,,,,
38.0,50.82678,4.29007,9016365.0,,,,,
39.0,50.86699326215656,4.25296934509448,9016366.0,,,,,
39.0,50.86773,4.25342,9016367.0,,,,,
39.0,50.87317,4.2546,9016368.0,,,,,
39.0,50.871906,4.250142,9016369.0,,,,,
39.0,50.87102,4.253858,9016370.0,,,,,
40.0,50.85825938764661,4.438688142745695,9016371.0,,,,,
40.0,50.85966,4.44031,9016372.0,,,,,
41.0,50.80325,4.389983333333333,9016373.0,,,,,
42.0,50.8629175224702,4.27497228405256,9016374.0,,,,,
42.0,50.86807,4.27373,9016375.0,,,,,
42.0,50.86431,4.27405,9016376.0,,,,,
43.0,50.824158855574154,4.458728258849052,9016377.0,,,,,
43.0,50.83126,4.46485,9016378.0,,,,,
43.0,50.82899,4.45419,9016379.0,,,,,
43.0,50.82757,4.46097,9016380.0,,,,,
43.0,50.831,4.45493,9016381.0,,,,,
43.0,50.82877,4.45768,9016382.0,,,,,
44.0,50.86970434331865,4.299263450218,9016383.0,,,,,
44.0,50.87254,4.30093,9016384.0,,,,,
44.0,50.87314,4.29793,9016385.0,,,,,
44.0,50.87515116583714,4.300162497015866,9016386.0,,,,,
44.0,50.87006998060277,4.302333808335106,9016387.0,,,,,
45.0,50.87330634202467,4.314681385516883,9016388.0,,,,,
45.0,50.87477,4.31557,9016389.0,,,,,
45.0,50.87634,4.31347,9016390.0,,,,,
47.0,50.86509651255549,4.370131826188172,9016391.0,,,,,
47.0,50.86637,4.37086,9016392.0,,,,,
47.0,50.87111,4.37172,9016393.0,,,,,
47.0,50.868293255,4.3731313201,9016394.0,,,,,
46.0,50.78685645504123,4.33277238413319,9016395.0,,,,,
46.0,50.79359,4.32936,9016396.0,,,,,
46.0,50.78804,4.33158,9016397.0,,,,,
46.0,50.79006,4.33064,9016398.0,,,,,
46.0,50.7954572604507,4.331996996161957,9016399.0,,,,,
49.0,50.794731789637616,4.3454203483022935,9016400.0,,,,,
49.0,50.79619,4.34498,9016401.0,,,,,
49.0,50.79751,4.34079,9016402.0,,,,,
189.0,50.84604033333333,4.473696333333334,9016403.0,,,,,
50.0,50.835634940121764,4.470606800067096,9016404.0,,,,,
50.0,50.83897,4.46762,9016405.0,,,,,
50.0,50.85458,4.46336,9016406.0,,,,,
50.0,50.84711,4.46692,9016407.0,,,,,
50.0,50.84184,4.46712,9016408.0,,,,,
50.0,50.84444,4.46723,9016409.0,,,,,
