id,address,number,postal_code,municipality,province
956.0,Allée de Clerlande ,6.0,1340.0,Ottignies,Brabant Wallon
957.0,Rue de la Spinette,37.0,5140.0,Sombreffe,Namur
958.0,Porte De Liège,7.0,4342.0,Hognoul,Liège
959.0,Broekstraat,31.0,1000.0,Brussel,Bruxelles-Brussel
960.0,Boulevard de l Empereur ,4.0,1000.0,Bruxelles,Bruxelles-Brussel
961.0,Ch. De Charleroi,38.0,1060.0,Bruxelles,Bruxelles-Brussel
962.0,Rue Du Commerce,8.0,1400.0,Nivelles,Brabant Wallon
966.0,Industriepark,16.0,3300.0,Tienen,Vlaams-Brabant
967.0,Paaiestraat,17.0,2500.0,Lier,Antwerpen
968.0,Blookbergstraat,7.0,3690.0,Zutendaal,Limburg
970.0,Haachtsesteenweg ,672.0,1910.0,Kampenhout,Vlaams-Brabant
971.0,Av. De l Enseignement,16.0,7330.0,Saint-Ghislain,Hainaut
972.0,Pantserschipstraat,108.0,9000.0,Gent,Oost-Vlaanderen
973.0,Pantserschipstraat ,108.0,9000.0,Gent,Oost-Vlaanderen
974.0,Avenue du Port,57.0,1000.0,Bruxelles,Bruxelles-Brussel
975.0,Place des Armateurs,6.0,1000.0,Bruxelles,Bruxelles-Brussel
977.0,Av. des Anciens Combattants,260.0,1140.0,Bruxelles,Bruxelles-Brussel
979.0,Koning Albert-II laan,19.0,1210.0,Brussel,Bruxelles-Brussel
980.0,Museumstraat,9.0,1000.0,Brussel,Bruxelles-Brussel
981.0,Nelissenlaan ,13.0,3620.0,Lanaken,Limburg
982.0,Berenhofstraat,12.0,3620.0,Veldwezelt,Limburg
983.0,Biesweg,18.0,3620.0,LANAKEN,Limburg
984.0,Populierenlaan,34.0,3620.0,Rekem,Limburg
985.0,Kasteelstraat,32.0,3620.0,Neerharen,Limburg
986.0,Maaseikersteenweg,55.0,3620.0,Gellik,Limburg
987.0,Jan Rosierlaan,1.0,3620.0,Lanaken,Limburg
988.0,Aan De Engelse hof,,3620.0,LANAKEN,Limburg
989.0,Engelse Hof,,3620.0,LANAKEN,Limburg
993.0,Poverstraat,75.0,1731.0,Asse,Vlaams-Brabant
994.0,Provincieplein,1.0,3010.0,Leuven,Vlaams-Brabant
995.0,Leuvense weg,48.0,1000.0,Brussel,Bruxelles-Brussel
996.0,Leuvense weg,48.0,1000.0,Brussel,Bruxelles-Brussel
997.0,Leuvense weg,42.0,1000.0,Brussel,Bruxelles-Brussel
998.0,Hertogstraat,61.0,1000.0,Brussel,Bruxelles-Brussel
999.0,Leuvenseweg,13.0,1000.0,Brussel,Bruxelles-Brussel
1000.0,Leuvenseweg,13.0,1000.0,Brussel,Bruxelles-Brussel
1001.0,Leuvenseweg,21.0,1000.0,Brussel,Bruxelles-Brussel
1002.0,Leuvenseweg,21.0,1000.0,Brussel,Bruxelles-Brussel
1003.0,Leuvenseweg,21.0,1000.0,Brussel,Bruxelles-Brussel
1004.0,Leuvenseweg,21.0,1000.0,Brussel,Bruxelles-Brussel
1005.0,Leuvenseweg ,7.0,1000.0,Brussel,Bruxelles-Brussel
1006.0,Leuvenseweg,7.0,1000.0,Brussel,Bruxelles-Brussel
1008.0,Gemeentestraat,41.0,2560.0,Nijlen,Antwerpen
1009.0,Rue du Boignées,13.0,1440.0,Wauthier-Braine,Brabant Wallon
1010.0,Av. Arnaud Fraiteur Laan,,1050.0,Bruxelles,Bruxelles-Brussel
1011.0,Veldstraat,50.0,9840.0,De,Oost-Vlaanderen
1012.0,Benzineweg,11.0,2020.0,Antwerpen,Antwerpen
1013.0,Langerbruggekaai,18.0,9000.0,Gent,Oost-Vlaanderen
1014.0,Drapstraat,76.0,9810.0,Nazareth,Oost-Vlaanderen
1015.0,Pl. Pierre de Coubertin,1.0,1348.0,Louvain-la-Neuve,Brabant Wallon
1019.0,Graaf Jansdijk,1.0,8380.0,Zeebrugge,West-Vlaanderen
1020.0,Brusselstraat,59.0,2018.0,Antwerpen,Antwerpen
1021.0,Station de Redu ,,6890.0,Redu,Luxembourg
1022.0,Rue Station de Redu,,6890.0,REDU,Luxembourg
1023.0,Rue Station de Redu,,6890.0,REDU,Luxembourg
1024.0,Rue de Limbourg,79.0,4800.0,Verviers,Liège
1026.0,Krijgsbaan,,2600.0,Berchem,Antwerpen
1027.0,Woluwelaan,11.0,1830.0,Machelen,Vlaams-Brabant
1028.0,Avenue du Progrès,,4432.0,Alleur,Liège
1029.0,Savaanstraat,1.0,9810.0,Eke,Oost-Vlaanderen
1030.0,Bergensesteenweg,427.0,1600.0,Sint-Pieters-Leeuw,Vlaams-Brabant
1032.0,Pantserschipstraat,207.0,9000.0,Gent,Oost-Vlaanderen
1033.0,Kerkstraat,36.0,9870.0,Zulte,Oost-Vlaanderen
1034.0,Staatsbaan,149.0,9870.0,ZULTE,Oost-Vlaanderen
1035.0,Staatsbaan,148.0,9870.0,ZULTE,Oost-Vlaanderen
1036.0,Dorpsstraat,46.0,9870.0,Zulte,Oost-Vlaanderen
1037.0,Lieven Gevaertstraat,15.0,2950.0,Kapellen,Antwerpen
1038.0,A. Laporte,34.0,4900.0,Spa,Liège
1039.0,Rue Frères Taymans,28.0,1480.0,Tubize,Brabant Wallon
1040.0,Rue du Parc Industriel,31.0,7822.0,Meslin-l Evêque,Hainaut
1041.0,Siebeponisweg,7.0,4700.0,Eupen,Liège
1043.0,Rue Jourdan,,1060.0,Bruxelles,Bruxelles-Brussel
1044.0,Rue Henri Jaspaar,,1060.0,Bruxelles,Bruxelles-Brussel
1045.0,Avenue Brugmann ,27.0,1060.0,Bruxelles,Bruxelles-Brussel
1047.0,Rue de Châtelet ,62.0,1495.0,Villers-la-Ville,Brabant Wallon
1048.0,Straatakkers,1.0,2381.0,Ravels,Antwerpen
1049.0,De Wilders,41.0,2382.0,Ravels,Antwerpen
1050.0,Place Jean Jacobs ,6.0,1000.0,Bruxelles,Bruxelles-Brussel
1051.0,Rue des Guillemins,113.0,4000.0,Liège,Liège
1052.0,Vaartstraat,46.0,3000.0,Leuven,Vlaams-Brabant
1053.0,Sluisberg,1.0,3800.0,Sint-Truiden,Limburg
1054.0,Kazernestraat,13.0,3800.0,SINT-TRUIDEN,Limburg
1055.0,Plankstraat,18.0,3800.0,SINT-TRUIDEN,Limburg
1056.0,Minderbroedersstraat,25.0,3800.0,SINT-TRUIDEN,Limburg
1057.0,Grote Markt ,0.0,3800.0,SINT-TRUIDEN,Limburg
1058.0,Begaardenbosstraat,,3800.0,SINT-TRUIDEN,Limburg
1059.0,Jodenstraat ,225.0,3800.0,SINT-TRUIDEN,Limburg
1060.0,Sportlaan ,,3800.0,SINT-TRUIDEN,Limburg
1061.0,Olympialaan ,10.0,3800.0,SINT-TRUIDEN,Limburg
1062.0,Olympialaan,10.0,3800.0,Sint-Truiden,Limburg
1063.0,Boulevard Anspach,6.0,1000.0,Bruxelles,Bruxelles-Brussel
1064.0,Boulevard Anspach,6.0,1000.0,Bruxelles,Bruxelles-Brussel
1065.0,Boulevard E. Jacqmain,1.0,1000.0,Bruxelles,Bruxelles-Brussel
1066.0,Place d Escanaffles ,23.0,7760.0,Escanaffles,Hainaut
1067.0,Rue du Prévôt,,1050.0,Bruxelles,Bruxelles-Brussel
1068.0,Avenue Albert,,1342.0,Limelette,Brabant Wallon
1069.0,Avenue Greiner,1.0,4100.0,Seraing,Liège
1070.0,Gemeenteplein,39.0,1560.0,Hoeilaart,Vlaams-Brabant
1071.0,Industrieweg,3.0,2880.0,Bornem,Antwerpen
1072.0,Hombeeksesteenweg ,323.0,2800.0,Mechelen,Antwerpen
1073.0,Sint-Jorisplein,25.0,3300.0,Tienen,Vlaams-Brabant
1074.0,Rue du Parc Industriel,1.0,4480.0,Engis,Liège
1076.0,Industrieweg,80.0,3620.0,Lanaken,Limburg
1077.0,Industrieweg,80.0,3620.0,LANAKEN,Limburg
1078.0,Industrieweg,80.0,3620.0,LANAKEN,Limburg
1079.0,Avenue Albert Ier,60.0,5000.0,Namur,Namur
1080.0,Avenue Albert Ier,60.0,5000.0,Namur,Namur
1081.0,Boulevard Piercot,35.0,4000.0,Liège,Liège
1082.0,E. Solvay,376.0,4000.0,Liège,Liège
1083.0,Rue d Arlon,50.0,6780.0,Messancy,Luxembourg
1084.0,Boulevard du Triomphe ,135.0,1050.0,Bruxelles,Bruxelles-Brussel
1085.0,Rue Camille Hubert,2.0,5032.0,Gembloux,Namur
1086.0,Route de la Lache,4.0,5150.0,Floreffe,Namur
1087.0,Luchthavenlei,,2600.0,Berchem,Antwerpen
1088.0,Motstraat,40.0,2800.0,Mechelen,Antwerpen
1093.0,St. Lendriksborre,3.0,1120.0,Brussel,Bruxelles-Brussel
1094.0,Weiveldlaan ,19.0,1930.0,Zaventem,Vlaams-Brabant
1096.0,Avenue du Bourget ,60.0,1140.0,Brussel,Bruxelles-Brussel
1097.0,Avenue du Bourget,60.0,1140.0,Brussel,Bruxelles-Brussel
1098.0,Rue de la Spinette ,1.0,5140.0,Sombreffe,Namur
1099.0,Industriestrasse,,4700.0,Eupen,Liège
1100.0,Rue Chapelle Beaussart,80.0,6030.0,Marchienne-au-Pont,Hainaut
1102.0,Sint Bernardusplain ,2.0,8620.0,Nieuwpoort,West-Vlaanderen
1103.0,Marktplein ,7.0,8620.0,NIEUWPOORT,West-Vlaanderen
1104.0,KAAI  ,,8620.0,NIEUWPOORT,West-Vlaanderen
1105.0,Dudenhofenlaan,,8620.0,NIEUWPOORT,West-Vlaanderen
1106.0,Avenue de Stalingrad ,,1000.0,Bruxelles,Bruxelles-Brussel
1107.0,Kerkstraat,61.0,2970.0,Schilde,Antwerpen
1108.0,Schoolstraat,44.0,2970.0,SCHILDE,Antwerpen
1109.0,Brasschaatse Baan,30.0,2970.0,SCHILDE,Antwerpen
1110.0,Pater Nuyenlaan ,70.0,2970.0,SCHILDE,Antwerpen
1111.0,De Kaak Wijnegem Steenweg,,2970.0,SCHILDE,Antwerpen
1112.0,Zwijnaardsesteenweg ,811.0,9000.0,Gent,Oost-Vlaanderen
1113.0,Zwijnaardsesteenweg ,811.0,9000.0,GENT,Oost-Vlaanderen
1114.0,Koning Albert II Laan ,20.0,1000.0,Brussel,Bruxelles-Brussel
1115.0,Koning Albert II Laan ,35.0,1000.0,Brussel,Bruxelles-Brussel
1117.0,Koolstraat,35.0,1000.0,Brussel,Bruxelles-Brussel
1118.0,Avenue de la Porallée ,,4920.0,Aywaille,Liège
1124.0,Schuurhovenveld ,4220.0,3800.0,Sint-Truiden,Limburg
1125.0,C. Van Kerkhovenstraat ,110.0,2880.0,Bornem,Antwerpen
1126.0,Eikenlaan ,25.0,3740.0,Bilzen,Limburg
1127.0,Boulevard International ,55.0,1070.0,Bruxelles,Bruxelles-Brussel
1128.0,Bergstraat,5.0,9700.0,Oudenaarde,Oost-Vlaanderen
1129.0,Grachtstraat ,,8900.0,Ieper,West-Vlaanderen
1130.0,Stationsplein,55.0,8800.0,Roeselare,West-Vlaanderen
1133.0,Rue du Baron d Obin ,143.0,4219.0,Wasseiges,Liège
1138.0,Rue Cambier Dupret,,6001.0,Marcinelle,Hainaut
1140.0,Gaston Crommenlaan,4.0,9050.0,Ledeberg,Oost-Vlaanderen
1141.0,Gaston Crommenlaan,4.0,9050.0,Ledeberg,Oost-Vlaanderen
1142.0,Lange Gasthuisstraat,20.0,2018.0,Antwerpen,Antwerpen
1143.0,Gulden Vlieslaan ,87.0,1060.0,Brussel,Bruxelles-Brussel
1144.0,Industrielaan ,40.0,3730.0,Hoeselt,Limburg
1145.0,Emmanuel de Neckerestraat ,5.0,8000.0,Brugge,West-Vlaanderen
1146.0,Jozef Van cleemputplein ,,2850.0,Boom,Antwerpen
1147.0,Leopold II park ,,8620.0,Nieuwpoort,West-Vlaanderen
1148.0,St - Jobsteenweg ,120.0,2970.0,Schilde,Antwerpen
1149.0,Rue de Canal ,2.0,4600.0,Lixhe,Liège
1150.0,Rue du Canal ,4.0,4600.0,Lixhe,Liège
1151.0,Chaussée de Bruxelles,88.0,1400.0,Nivelles,Brabant Wallon
1152.0,Industriepark ,3.0,2235.0,Hulshout,Antwerpen
1153.0,Entrepotstraat,2.0,9300.0,Sint-Niklaas,Oost-Vlaanderen
1154.0,Rue Géo Warzée,19.0,4520.0,Wanze,Liège
1155.0,Rue Moucousin ,26.0,4520.0,Wanze,Liège
1156.0,Rue de Châtelet ,62.0,1495.0,Villers-la-Ville,Brabant Wallon
1157.0,Sportlaan ,1.0,3400.0,Landen,Vlaams-Brabant
1158.0,Sportlaan ,1.0,3400.0,Landen,Vlaams-Brabant
1159.0,Rue de l Eglise ,21.0,4340.0,Awans,Liège
1160.0,Tiensesteenweg ,127.0,3800.0,Sint-Truiden,Limburg
1161.0,Allée des Artisans ,,5590.0,Ciney,Namur
1162.0,Boezingestraat ,,8920.0,Langemark-Poelkapelle,West-Vlaanderen
1163.0,Chaussée de Waterloo,1453.0,1180.0,Bruxelles,Bruxelles-Brussel
1165.0,Henry Fordlaan,60.0,3600.0,Genk,Limburg
1166.0,Onze-Lieve-Vrouwlaan ,1.0,2570.0,Duffel,Antwerpen
1167.0,Telecomlaan ,5.0,1831.0,Diegem,Vlaams-Brabant
1168.0,Telecomlaan ,5.0,1831.0,Diegem,Vlaams-Brabant
1169.0,Rue sur les Keyeux,,4630.0,Soumagne,Liège
1170.0,Place de la Gare,,4630.0,SOUMAGNE,Liège
1171.0,Rue Pierre Currie ,36.0,4630.0,SOUMAGNE,Liège
1173.0,Laura Fredericklaan,15.0,8600.0,Diksmuide,West-Vlaanderen
1174.0,Nieuwpoortsesteenweg ,889.0,8400.0,Oostende,West-Vlaanderen
1175.0,Brusselstraat ,15.0,8400.0,OOSTENDE,West-Vlaanderen
1177.0,Groenenborgerlaan ,171.0,2020.0,Antwerpen,Antwerpen
1178.0,Grote Kauwenberg,2.0,2020.0,Antwerpen,Antwerpen
1180.0,Rue des Ecoles,3.0,4210.0,Burdinne,Liège
1181.0,Rue des Ecoles,3.0,4210.0,BURDINNE,Liège
1182.0,Rue des Hêtres,10.0,5100.0,JAMBES,Namur
1183.0,Chaussée de Romaine,60.0,6600.0,BASTOGNE,Luxembourg
1185.0,Kaardeloodstraat ,97.0,9400.0,Ninove,Oost-Vlaanderen
1189.0,Chaussée de la Hulpe ,154.0,1170.0,Bruxelles,Bruxelles-Brussel
1191.0,Quai des Ardennes ,127.0,4031.0,Angleur,Liège
1192.0,Rue du Canal de l Ourthe,8.0,4031.0,Angleur,Liège
1193.0,Solveld ,32.0,3980.0,Tessenderlo,Limburg
1194.0,Avenue des Communautés,5.0,1140.0,Bruxelles,Bruxelles-Brussel
1195.0,Rue de Russie ,41.0,1060.0,Bruxelles,Bruxelles-Brussel
1196.0,Route de Lennik,1015.0,1070.0,Bruxelles,Bruxelles-Brussel
1197.0,Rue de la Perche 38,38.0,1060.0,Bruxelles,Bruxelles-Brussel
1198.0,Rue Fond des Bas Près ,1.0,5000.0,Namur,Namur
1199.0,Rue des Dames Blanches,24.0,5000.0,Namur,Namur
1201.0,Dellestraat ,55.0,3550.0,Heusden-Zolder,Limburg
1202.0,Rue Maréchal Foch ,21.0,4400.0,Flémalle,Liège
1203.0,Place de la Bienfaisance /cité Rey,100.0,7090.0,Braine-le-Comte,Hainaut
1204.0,Rue des Frères Dulait,19.0,7090.0,BRAINE-LE-COMTE,Hainaut
1205.0,Grand-Place ,39.0,7090.0,BRAINE-LE-COMTE,Hainaut
1206.0,Rue de Crampon ,14.0,7500.0,Tournai,Hainaut
1207.0,Chaussée de Liège ,219.0,5100.0,Jambes,Namur
1208.0,Rue du Bilemont,225.0,7700.0,Mouscron,Hainaut
1209.0,Place des Archers ,8.0,7000.0,Mons,Hainaut
1210.0,Rue Natalis ,49.0,4020.0,Liège,Liège
1211.0,Rue Gustave Boël ,19.0,7100.0,La,Hainaut
1212.0,Avenue des Fossées ,,4500.0,Huy,Liège
1213.0,Rue Pont Neuf ,7.0,6000.0,Charleroi,Hainaut
1214.0,Rue de la Toffette,,5650.0,Walcourt,Namur
1215.0,Rue de l Escalier,38.0,1000.0,Bruxelles,Bruxelles-Brussel
1216.0,Galerie des 2 Places - Place Verte ,2.0,4800.0,Verviers,Liège
1217.0,Rue de l Hopital ,31.0,1000.0,Bruxelles,Bruxelles-Brussel
1218.0,Rue de la Moselle,2.0,6700.0,Arlon,Luxembourg
1219.0,Marcel Broodthaersplein ,4.0,1060.0,Bruxelles,Bruxelles-Brussel
1221.0,Gasthuisstraat ,31.0,1000.0,Brussel,Bruxelles-Brussel
1222.0,Trapstraat ,38.0,1000.0,Brussel,Bruxelles-Brussel
1223.0,Rue de la Tofette ,16.0,5650.0,Walcourt,Namur
1224.0,Leopoldstraat ,,1800.0,Vilvoorde,Vlaams-Brabant
1225.0,Spoorwegstraat ,24.0,2300.0,Turnhout,Antwerpen
1226.0,Hondsstraat ,25.0,3700.0,Tongeren,Limburg
1227.0,Plezantstraat,159.0,9100.0,Sint-Niklaas,Oost-Vlaanderen
1228.0,Kaaistraat ,18.0,8400.0,Oostende,West-Vlaanderen
1229.0,Stationsstraat,,2800.0,Mechelen,Antwerpen
1230.0,Kolonel Begaultlaan ,,3012.0,Leuven,Vlaams-Brabant
1231.0,Marksesteenweg ,5.0,8500.0,Kortrijk,West-Vlaanderen
1232.0,Bampslaan,23.0,3500.0,Hasselt,Limburg
1233.0,Jan Samijnstraat,1.0,9050.0,Gent,Oost-Vlaanderen
1234.0,Geldroplaan,5.0,9200.0,Dendermonde,Oost-Vlaanderen
1235.0,Lentestraat ,23.0,2018.0,Antwerpen,Antwerpen
1236.0,Sint Jobstraat,196.0,9300.0,Aalst,Oost-Vlaanderen
1237.0,Bld de Waterloo ,,1000.0,Bruxelles,Bruxelles-Brussel
1238.0,Place de la Justice ,16.0,1000.0,Bruxelles,Bruxelles-Brussel
1239.0,Place d Armes ,,5000.0,Namur,Namur
1240.0,t Zand ,,8000.0,Brugge,West-Vlaanderen
1241.0,Bargeweg,,8000.0,Brugge,West-Vlaanderen
1242.0,Rue Marché aux Herbes,104.0,1000.0,Bruxelles,Bruxelles-Brussel
1243.0,Hopland,2.0,2018.0,Antwerpen,Antwerpen
1245.0,Eiermarkt ,,2018.0,Antwerpen,Antwerpen
1246.0,Rue de l Evêque ,1.0,1000.0,Bruxelles,Bruxelles-Brussel
1247.0,Avenue Louise ,,1000.0,Bruxelles,Bruxelles-Brussel
1248.0,Buiten Begijnevest,,8000.0,Brugge,West-Vlaanderen
1249.0,Bld. De la Woluwe,,1200.0,Bruxelles,Bruxelles-Brussel
1250.0,Brussels Airport,,1930.0,Zaventem,Vlaams-Brabant
1251.0,Brussels Airport,,1930.0,Zaventem,Vlaams-Brabant
1252.0,Brussels Airport,,1930.0,Zaventem,Vlaams-Brabant
1253.0,Wilsonplein,4.0,9000.0,Gent,Oost-Vlaanderen
1254.0,Rue du Cyclotron ,1348.0,1348.0,Louvain-la-Neuve,Brabant Wallon
1255.0,Begijnstraat ,42.0,1000.0,Brussel,Bruxelles-Brussel
1256.0,Leuvenseweg ,474.0,2812.0,Muizen,Antwerpen
1258.0,Porte de Lorette,15.0,4600.0,VISÉ,Liège
1259.0,Rue de Berneau ,30.0,4600.0,VISÉ,Liège
1260.0,Sint Lambertusstraat,200.0,1200.0,Brussel,Bruxelles-Brussel
1261.0,Distelvinklaan,22.0,2660.0,Hoboken,Antwerpen
1262.0,Avenue Louise,23.0,1050.0,Bruxelles,Bruxelles-Brussel
1263.0,Sint-Jacobstraat,26.0,9200.0,Dendermonde,Oost-Vlaanderen
1264.0,Victor Hortaplein ,40.0,1060.0,Brussel,Bruxelles-Brussel
1265.0,Place Victor Horta ,40.0,1060.0,Bruxelles,Bruxelles-Brussel
1266.0,Ikaroslaan ,41.0,1930.0,Zaventem,Vlaams-Brabant
1267.0,Rue des Georgin ,2.0,1030.0,Bruxelles,Bruxelles-Brussel
1268.0,Sportveldenstraat,10.0,3920.0,Lommel,Limburg
1269.0,Rue des Ateliers ,14.0,6200.0,Châtelet,Hainaut
1270.0,Rue des Ateliers ,14.0,6200.0,Châtelet,Hainaut
1271.0,Liersesteenweg ,2.0,2800.0,Mechelen,Antwerpen
1272.0,Zepperenweg,26.0,3800.0,Sint-Truiden,Limburg
1274.0,Chaussée de Charleroi,83.0,5000.0,Namur,Namur
1275.0,Place à Joséphine Charlotte,,5100.0,Jambes,Namur
1276.0,Place de la Gare,1.0,6724.0,Houdemont,Luxembourg
1277.0,Rue du Châtelet,2.0,6720.0,Habay,Luxembourg
1281.0,Markiesstraat ,1.0,1000.0,Brussel,Bruxelles-Brussel
1282.0,Jules Bourboux,,5170.0,Bois-de-Villers,Namur
1283.0,Chaussée de Dinant ,2.0,5170.0,Profondeville,Namur
1284.0,avenue Roquebrune Cap Martin ,32.0,5170.0,Profondeville,Namur
1286.0,Chaussée de Tongres ,269.0,4000.0,Liège,Liège
1290.0,Koninginnelaan ,42.0,3630.0,Maasmechelen,Limburg
1291.0,Rijksweg ,155.0,3630.0,Maasmechelen,Limburg
1292.0,Ringlaan,400.0,3630.0,Maasmechelen,Limburg
1293.0,Dr.Haubenlaan ,4.0,3630.0,Maasmechelen,Limburg
1294.0,Gemeenteplein ,1.0,2580.0,Putte,Antwerpen
1295.0,Mechelbaan ,604.0,2580.0,Putte,Antwerpen
1296.0,Rue Montoyer,51.0,1000.0,Bruxelles,Bruxelles-Brussel
1297.0,Avenue de Thouars,,4280.0,Hannut,Liège
1298.0,Rue de Landen ,19.0,4280.0,Hannut,Liège
1299.0,Avenue de Thouars,,4280.0,Hannut,Liège
1300.0,Rue de Landen ,23.0,4280.0,Hannut,Liège
1303.0,Rue des Trois Bourdons ,27.0,4950.0,WAIMES,Liège
1304.0,Rue des Trois Bourdons,27.0,4950.0,WAIMES,Liège
1305.0,Mitoyenne ,879.0,4950.0,WAIMES,Liège
1306.0,kerkomsesteenweg ,55.0,3370.0,Boutersem,Vlaams-Brabant
1307.0,Pastorijstraat ,62.0,2590.0,Berlaar,Antwerpen
1308.0,John Cordierlaan ,9.0,8400.0,Oostende,West-Vlaanderen
1311.0,Kerkplaats,,2160.0,Wommelgem,Antwerpen
1312.0,Rue Verte,11.0,7000.0,Mons,Hainaut
1314.0,Avenue des biolleux,19.0,4800.0,Verviers,Liège
1315.0,Vautierstraat,29.0,9400.0,Ninove,Oost-Vlaanderen
1316.0,Chemin de Struykbeken,2.0,1200.0,Bruxelles,Bruxelles-Brussel
1320.0,Rue des Thermes Romains ,7.0,6700.0,ARLON,Luxembourg
1321.0,Avenue de la Station,,5030.0,GEMBLOUX,Namur
1322.0,Veldonkstraat,1.0,3120.0,Tremelo,Vlaams-Brabant
1323.0,Rue des Biolleux,3.0,4800.0,VERVIERS,Liège
1324.0,Rue de l avenir ,1.0,4530.0,Villers,Liège
1325.0,Guldensporenlaan ,34.0,9940.0,EVERGEM,Oost-Vlaanderen
1326.0,Hermeslaan ,,1831.0,DIEGEM,Vlaams-Brabant
1327.0,Rue du bois,,7334.0,SAINT-GHISLAIN,Hainaut
1328.0,Paradeplein ,1.0,2500.0,LIER,Antwerpen
1329.0,Rue De l industrie,,1400.0,Nivelles,Brabant Wallon
1330.0,Route de Forrieres ,4.0,5580.0,Jemelle,Namur
1331.0,Route de Forrieres ,4.0,5580.0,Jemelle,Namur
1332.0,Rue du Chêne,1.0,4031.0,Liege,Liège
1333.0,Place du Marché ,2.0,4000.0,Liège,Liège
1334.0,Potierue ,5.0,4000.0,Liège,Liège
1335.0,Quai de la Batte,10.0,4000.0,Liège,Liège
1337.0,Rue de Namur,2.0,4000.0,Liège,Liège
1338.0,Koning Albert 1 laan,,8200.0,Sint-Michiels,West-Vlaanderen
1339.0,Burgemeester E.Ryckaertplaats,1.0,2600.0,Berchem,Antwerpen
1340.0,Koningin Astridplein,27.0,2018.0,Antwerpen,Antwerpen
1341.0,Place des Guillemins,2.0,4000.0,Liège,Liège
1343.0,Orpheusplein,1.0,2000.0,Antwerpen,Antwerpen
1346.0,Krijgsbaan,20.0,2000.0,Antwerpen,Antwerpen
1347.0,Desguinlei ,,2000.0,Antwerpen,Antwerpen
1353.0,Wandeldijk,40.0,2000.0,Antwerpen,Antwerpen
1354.0,Chaussée de Boitsfort,15.0,1050.0,Bruxelles,Bruxelles-Brussel
1355.0,Houtsaegerlaan ,13.0,8670.0,Koksijde,West-Vlaanderen
1356.0,Zeedijk,,8670.0,Koksijde,West-Vlaanderen
1357.0,Zeedijk,,8670.0,Koksijde,West-Vlaanderen
1358.0,Leopold II-laan,2.0,8670.0,Koksijde,West-Vlaanderen
1359.0,Zeedijk,,8670.0,Koksijde,West-Vlaanderen
1360.0,Oudegemsebaan,2.0,9200.0,Dendermonde,Oost-Vlaanderen
1361.0,Kerkstraat,24.0,9200.0,Dendermonde,Oost-Vlaanderen
1362.0,Van Langenhovenstraat ,,9200.0,Dendermonde,Oost-Vlaanderen
1363.0,Zeelaan,303.0,8670.0,Koksijde,West-Vlaanderen
1365.0,Potstraat,12.0,3300.0,Tienen,Vlaams-Brabant
1366.0,Breestraat,109.0,9200.0,Dendermonde,Oost-Vlaanderen
1367.0,Kloosterstraat,30.0,9200.0,DENDERMONDE,Oost-Vlaanderen
1368.0,Au Gris Han,12.0,6970.0,Tenneville,Luxembourg
1369.0,Grignamont,,6970.0,Tenneville,Luxembourg
1371.0,Quai de la Voirie,1.0,1000.0,Bruxelles,Bruxelles-Brussel
1372.0,"Grand Place, Hôtel de Ville",,1000.0,Bruxelles,Bruxelles-Brussel
1373.0,De Tournai,2.0,7604.0,Callenelle,Hainaut
1374.0,Pluimstraat,16.0,8600.0,Diksmuide,West-Vlaanderen
1375.0,Pluimstraat,18.0,8600.0,DIKSMUIDE,West-Vlaanderen
1376.0,Steenweg op Gierle,417.0,2300.0,Turnhout,Antwerpen
1377.0,Steenweg op Gierle,417.0,2300.0,TURNHOUT,Antwerpen
1379.0,Rue General de Gaulle,55.0,1310.0,La hulpe,Brabant Wallon
1380.0,Gert-Noël-strasse,,4731.0,Eynatten,Liège
1381.0,Brandstraat,3.0,9160.0,Lokeren,Oost-Vlaanderen
1383.0,Balsakker,,2275.0,Lille,Antwerpen
1386.0,Rue des Combattants,26.0,4051.0,Vaux-sous-Chèvremont,Liège
1387.0,Place Victor Horta,11.0,1060.0,Bruxelles,Bruxelles-Brussel
1388.0,Place Victor Horta,11.0,1060.0,Brussel,Bruxelles-Brussel
1389.0,Koloniënstraat,56.0,1000.0,Brussel,Bruxelles-Brussel
1390.0,Baalsebaan,289.0,3120.0,Tremelo,Vlaams-Brabant
1391.0,Oudaan,,2000.0,Antwerpen,Antwerpen
1392.0,Rue Jarlicyn,5.0,6800.0,Libramont-Chevigny,Luxembourg
1393.0,Rue de la Halle,1.0,7000.0,Mons,Hainaut
1394.0,Place des Carmes ,,1300.0,Wavre,Brabant Wallon
1395.0,Abdijbekepark,2.0,8200.0,Brugge,West-Vlaanderen
1396.0,Leopoldplein,16.0,3500.0,Hasselt,Limburg
1397.0,H. Spilleboutdreef,1.0,8800.0,Roeselare,West-Vlaanderen
1398.0,Avenue du Parc ,,4800.0,Verviers,Liège
1401.0,Rue de la Digue,22.0,4400.0,Flémalle,Liège
1403.0,Rue de l Avouerie,7.0,4000.0,Liège,Liège
1404.0,Rue J.J. Gaillard,2.0,5020.0,Flawinne,Namur
1405.0,Rue Tir de Ronet,39.0,5020.0,FLAWINNE,Namur
1406.0,Rue J.J. Gaillard,2.0,5020.0,FLAWINNE,Namur
1408.0,Rue Aily 1 ,1.0,4431.0,Loncin,Liège
1409.0,Rue des Guillemins ,,4000.0,Liège,Liège
1410.0,RUE DE TILFF,,4031.0,Angleur,Liège
